"","year","exporter","importer","product","value","quantity","description"
"253",2022,"Denmark","Singapore","010391",82.129,0.547,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"254",2022,"Denmark","Slovakia","010310",1701.222,365.775,"Swine: live, pure-bred breeding animals"
"255",2022,"Denmark","Slovakia","010391",3594.67,2110.201,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"256",2022,"Denmark","Slovakia","010392",9.779,0.91,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"257",2022,"Denmark","Slovenia","010310",4.596,0.158,"Swine: live, pure-bred breeding animals"
"258",2022,"Denmark","Slovenia","010391",44.796,17.939,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"259",2022,"Denmark","Slovenia","010392",1.719,0.236,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"260",2022,"Denmark","Spain","010310",5074.321,1457.382,"Swine: live, pure-bred breeding animals"
"261",2022,"Denmark","Spain","010391",14124.994,5039.358,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"262",2022,"Denmark","Spain","010392",11713.729,2752.695,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"263",2022,"Denmark","Sweden","010310",86.201,2.996,"Swine: live, pure-bred breeding animals"
"264",2022,"Denmark","Sweden","010391",139.379,20.583,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"265",2022,"Denmark","Sweden","010392",16.416,10.308,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"266",2022,"Denmark","Switzerland","010391",62.287,0.477,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"267",2022,"Denmark","Thailand","010310",2361.406,37.411,"Swine: live, pure-bred breeding animals"
"268",2022,"Denmark","Ukraine","010310",1850.508,169.732,"Swine: live, pure-bred breeding animals"
"269",2022,"Denmark","Ukraine","010392",61.739,14.66,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"270",2022,"Denmark","United Kingdom","010310",107.451,14.765,"Swine: live, pure-bred breeding animals"
"271",2022,"Denmark","United Kingdom","010391",2157.828,13.038,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"272",2022,"Denmark","Viet Nam","010310",2811.754,51.199,"Swine: live, pure-bred breeding animals"
"273",2022,"Egypt","United Arab Emirates","010391",0.1,0.043,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"274",2022,"Estonia","Latvia","010392",186.591,202.31,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"275",2022,"Estonia","Lithuania","010392",1862.091,1310.784,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"276",2022,"Estonia","Netherlands","010310",0.041,0.029,"Swine: live, pure-bred breeding animals"
"277",2022,"Estonia","Netherlands","010391",139.539,71.778,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"278",2022,"Estonia","Netherlands","010392",37.121,20.872,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"279",2022,"Estonia","Poland","010391",106.432,116.809,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"280",2022,"Estonia","Poland","010392",81.26,37.08,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"281",2022,"Estonia","Portugal","010391",4.075,2,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"282",2022,"Estonia","Romania","010392",1.703,1.433,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"283",2022,"Finland","Latvia","010310",12.691,0.65,"Swine: live, pure-bred breeding animals"
"284",2022,"Finland","Netherlands","010310",0.178,0.1,"Swine: live, pure-bred breeding animals"
"285",2022,"Finland","Netherlands","010391",15.183,7.984,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"286",2022,"Finland","Netherlands","010392",38.492,19.668,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"287",2022,"France","Austria","010310",79.212,24.3,"Swine: live, pure-bred breeding animals"
"288",2022,"France","Austria","010392",19.62,10.846,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"289",2022,"France","Belgium","010310",4613.63,289.341,"Swine: live, pure-bred breeding animals"
"290",2022,"France","Belgium","010391",108.506,35.671,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"291",2022,"France","Belgium","010392",26487.515,19827.914,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"292",2022,"France","Bosnia Herzegovina","010310",23.525,1.689,"Swine: live, pure-bred breeding animals"
"293",2022,"France","Brazil","010310",344.482,5.295,"Swine: live, pure-bred breeding animals"
"294",2022,"France","Burkina Faso","010310",30.688,0.585,"Swine: live, pure-bred breeding animals"
"295",2022,"France","Cameroon","010310",55.683,4.057,"Swine: live, pure-bred breeding animals"
"296",2022,"France","China","010310",4677.083,244.316,"Swine: live, pure-bred breeding animals"
"297",2022,"France","Croatia","010310",4.16,0.6,"Swine: live, pure-bred breeding animals"
"298",2022,"France","Cyprus","010310",53.41,6.64,"Swine: live, pure-bred breeding animals"
"299",2022,"France","Cyprus","010392",2.851,0.77,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"300",2022,"France","Czechia","010310",15.744,2.876,"Swine: live, pure-bred breeding animals"
"301",2022,"France","Denmark","010310",6.434,0.49,"Swine: live, pure-bred breeding animals"
"302",2022,"France","Germany","010310",321.461,52.731,"Swine: live, pure-bred breeding animals"
"303",2022,"France","Germany","010391",151.01,17.466,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"304",2022,"France","Germany","010392",16567.042,9586.612,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"305",2022,"France","Greece","010310",18.116,4,"Swine: live, pure-bred breeding animals"
"306",2022,"France","Greece","010392",17.123,5.528,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"307",2022,"France","Hungary","010310",137.342,15.457,"Swine: live, pure-bred breeding animals"
"308",2022,"France","Ireland","010310",16.05,17.009,"Swine: live, pure-bred breeding animals"
"309",2022,"France","Italy","010310",101.442,5.652,"Swine: live, pure-bred breeding animals"
"310",2022,"France","Italy","010391",59.39,19.372,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"311",2022,"France","Italy","010392",3282.121,2126.814,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"312",2022,"France","Japan","010310",49.332,1.6,"Swine: live, pure-bred breeding animals"
"313",2022,"France","Japan","010391",77.788,35.393,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"314",2022,"France","Luxembourg","010310",105.197,44.813,"Swine: live, pure-bred breeding animals"
"315",2022,"France","Luxembourg","010391",157.301,50.722,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"316",2022,"France","Luxembourg","010392",1835.134,724.744,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"317",2022,"France","Netherlands","010310",140.063,84.461,"Swine: live, pure-bred breeding animals"
"318",2022,"France","Netherlands","010391",190.29,47.123,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"319",2022,"France","Netherlands","010392",4248.302,1334.338,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"320",2022,"France","North Macedonia","010310",47.465,2.4,"Swine: live, pure-bred breeding animals"
"321",2022,"France","Panama","010391",0.211,0.002,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"322",2022,"France","Philippines","010310",398.731,28.83,"Swine: live, pure-bred breeding animals"
"323",2022,"France","Poland","010310",999.351,338.467,"Swine: live, pure-bred breeding animals"
"324",2022,"France","Poland","010392",133.093,73.096,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"325",2022,"France","Portugal","010310",75.92,7.324,"Swine: live, pure-bred breeding animals"
"326",2022,"France","Rep. of Korea","010310",177.791,3.1,"Swine: live, pure-bred breeding animals"
"327",2022,"France","Rep. of Moldova","010310",28.133,0.9,"Swine: live, pure-bred breeding animals"
"328",2022,"France","Romania","010310",28.392,8.139,"Swine: live, pure-bred breeding animals"
"329",2022,"France","Romania","010391",0.498,0.382,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"330",2022,"France","Romania","010392",297.362,148.072,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"331",2022,"France","Russian Federation","010310",675.746,85.485,"Swine: live, pure-bred breeding animals"
"332",2022,"France","Serbia","010310",42.774,1.688,"Swine: live, pure-bred breeding animals"
"333",2022,"France","Spain","010310",2084.883,556.22,"Swine: live, pure-bred breeding animals"
"334",2022,"France","Spain","010391",659.274,293.036,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"335",2022,"France","Spain","010392",13764.523,10083.673,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"336",2022,"France","Switzerland","010391",0.099,0.033,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"337",2022,"France","Switzerland","010392",376.509,99.962,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"338",2022,"France","Thailand","010310",3802.625,49.72,"Swine: live, pure-bred breeding animals"
"339",2022,"France","Uganda","010310",58.418,2.4,"Swine: live, pure-bred breeding animals"
"340",2022,"France","Ukraine","010310",86.687,8.227,"Swine: live, pure-bred breeding animals"
"341",2022,"France","United Kingdom","010310",43.194,7.228,"Swine: live, pure-bred breeding animals"
"342",2022,"France","Viet Nam","010310",2610.645,NA,"Swine: live, pure-bred breeding animals"
"343",2022,"Georgia","Armenia","010391",175.739,79.927,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"344",2022,"Georgia","Armenia","010392",201.072,96.107,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"345",2022,"Germany","Austria","010310",145.77,40.95,"Swine: live, pure-bred breeding animals"
"346",2022,"Germany","Austria","010391",3205.855,1167.896,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"347",2022,"Germany","Austria","010392",54102.488,28662.925,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"348",2022,"Germany","Belgium","010310",774.607,294.251,"Swine: live, pure-bred breeding animals"
"349",2022,"Germany","Belgium","010391",716.173,223.067,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"350",2022,"Germany","Belgium","010392",67.613,32.825,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"351",2022,"Germany","Bosnia Herzegovina","010391",1121.012,498.811,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"352",2022,"Germany","Bosnia Herzegovina","010392",27.665,18.44,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"353",2022,"Germany","Bulgaria","010391",913.229,277.471,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"354",2022,"Germany","Bulgaria","010392",528.012,150.209,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"355",2022,"Germany","Croatia","010391",4935.218,2827.484,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"356",2022,"Germany","Croatia","010392",173.316,140.347,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"357",2022,"Germany","Czechia","010391",2692.017,838.375,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"358",2022,"Germany","Czechia","010392",1120.102,531.353,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"359",2022,"Germany","Denmark","010310",45.826,50.303,"Swine: live, pure-bred breeding animals"
"360",2022,"Germany","Denmark","010391",33.973,115.875,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"361",2022,"Germany","Denmark","010392",630.941,745.949,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"362",2022,"Germany","France","010310",81.964,9.035,"Swine: live, pure-bred breeding animals"
"363",2022,"Germany","France","010391",2350.637,552.379,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"364",2022,"Germany","Greece","010391",122.663,25.631,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"365",2022,"Germany","Hungary","010310",153.993,12.453,"Swine: live, pure-bred breeding animals"
"366",2022,"Germany","Hungary","010391",28983.556,10120.841,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"367",2022,"Germany","Hungary","010392",2924.67,2654.618,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"368",2022,"Germany","India","010391",324.772,147.77,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"369",2022,"Germany","Ireland","010310",44.134,46.774,"Swine: live, pure-bred breeding animals"
"370",2022,"Germany","Israel","010391",23,NA,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"371",2022,"Germany","Italy","010310",381.927,128.389,"Swine: live, pure-bred breeding animals"
"372",2022,"Germany","Italy","010391",5822.443,2670.911,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"373",2022,"Germany","Italy","010392",2407.504,1878.513,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"374",2022,"Germany","Kazakhstan","010310",86.313,3.132,"Swine: live, pure-bred breeding animals"
"375",2022,"Germany","Luxembourg","010391",995.552,555.526,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"376",2022,"Germany","Luxembourg","010392",723.269,428.947,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"377",2022,"Germany","Netherlands","010310",1692.925,637.647,"Swine: live, pure-bred breeding animals"
"378",2022,"Germany","Netherlands","010391",13583.74,2773.319,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"379",2022,"Germany","Netherlands","010392",2844.034,1395.954,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"380",2022,"Germany","Poland","010310",638.499,876.344,"Swine: live, pure-bred breeding animals"
